update_step,landmark_label,cov_x,cov_y,NIS
546,2,0.0036232921910033735,0.003623292190981677,1.045179923387047
546,3,0.0036497403423447344,0.0036497403423667515,nan
546,4,0.003649740342344735,0.0036497403423667546,nan
547,1,0.0036232921909762923,0.0036232921909762923,nan
547,2,0.0036232921909979906,0.003623292190976294,nan
547,3,0.003623292190976295,0.003623292190997994,0.5405550807789435
547,4,0.003649740342339273,0.0036497403423392753,nan
548,1,0.0036232921909709094,0.0036232921909709094,nan
548,2,0.003623292190970908,0.003623292190970911,nan
548,3,0.003623292190970912,0.0036232921909709116,nan
548,4,0.0036232921909709124,0.0036232921909709146,0.04187794909639056
549,1,0.003597224599365543,0.003597224599365543,1.5910776493014527
549,2,0.003623292190965603,0.0036232921909442185,nan
549,3,0.0036232921909442194,0.0036232921909656064,nan
549,4,0.0036232921909656072,0.0036232921909656094,nan
550,1,0.0035972245993603135,0.0035972245993392328,nan
550,2,0.0035972245993603127,0.003597224599339235,1.0774105902435278
550,3,0.003623292190938914,0.003623292190960301,nan
550,4,0.0036232921909389146,0.003623292190960304,nan
551,1,0.0035972245993340034,0.0035972245993340034,nan
551,2,0.0035972245993550834,0.0035972245993340056,nan
551,3,0.003597224599334007,0.003597224599355087,0.5574163120980778
551,4,0.0036232921909336094,0.0036232921909336115,nan
552,1,0.003597224599328774,0.003597224599328774,nan
552,2,0.0035972245993287732,0.0035972245993287763,nan
552,3,0.0035972245993287776,0.0035972245993287767,nan
552,4,0.003597224599328778,0.00359722459932878,0.04346100938329361
553,1,0.0035715294124046004,0.003571529412404601,1.5618515055165467
553,2,0.0035972245993236185,0.003597224599302842,nan
553,3,0.0035972245993028435,0.003597224599323622,nan
553,4,0.0035972245993236233,0.0035972245993236254,nan
554,1,0.003571529412399519,0.003571529412379036,nan
554,2,0.003571529412399518,0.0035715294123790375,1.0566209477484065
554,3,0.0035972245992976887,0.0035972245993184672,nan
554,4,0.003597224599297689,0.0035972245993184707,nan
555,1,0.003571529412373954,0.0035715294123739544,nan
555,2,0.0035715294123944367,0.003571529412373956,nan
555,3,0.003571529412373958,0.0035715294123944406,0.5478107911725594
555,4,0.0035972245992925344,0.0035972245992925366,nan
556,1,0.0035715294123688725,0.003571529412368873,nan
556,2,0.0035715294123688716,0.0035715294123688747,nan
556,3,0.0035715294123688764,0.0035715294123688755,nan
556,4,0.003571529412368877,0.003571529412368879,0.042310323343742184
557,1,0.0035461987063998756,0.003546198706399876,1.569806823957169
557,2,0.0035715294123638626,0.003571529412343672,nan
557,3,0.003571529412343674,0.0035715294123638665,nan
557,4,0.003571529412363868,0.00357152941236387,nan
558,1,0.0035461987063949373,0.00354619870637503,nan
558,2,0.003546198706394937,0.003546198706375032,1.060970727277784
558,3,0.003571529412338665,0.0035715294123588575,nan
558,4,0.0035715294123386653,0.003571529412358861,nan
559,1,0.0035461987063700913,0.0035461987063700917,nan
559,2,0.0035461987063899985,0.0035461987063700935,nan
559,3,0.003546198706370095,0.0035461987063900025,0.551427264503746
559,4,0.0035715294123336563,0.0035715294123336585,nan
560,1,0.003546198706365153,0.0035461987063651534,nan
560,2,0.0035461987063651525,0.003546198706365155,nan
560,3,0.003546198706365157,0.0035461987063651564,nan
560,4,0.0035461987063651577,0.00354619870636516,0.04233215286276588
561,1,0.003521224780835082,0.0035212247808350822,1.5507735798175377
561,2,0.0035461987063602836,0.003546198706340659,nan
561,3,0.003546198706340661,0.0035461987063602875,nan
561,4,0.003546198706360289,0.003546198706360291,nan
562,1,0.0035212247808302814,0.00352122478081093,nan
562,2,0.003521224780830281,0.0035212247808109323,1.0467250202951357
562,3,0.003546198706335792,0.0035461987063554186,nan
562,4,0.0035461987063357928,0.003546198706355422,nan
563,1,0.0035212247808061293,0.0035212247808061297,nan
563,2,0.0035212247808254805,0.003521224780806132,nan
563,3,0.003521224780806133,0.0035212247808254844,0.5457260559241638
563,4,0.003546198706330924,0.003546198706330926,nan
564,1,0.003521224780801329,0.0035212247808013293,nan
564,2,0.0035212247808013284,0.0035212247808013315,nan
564,3,0.0035212247808013328,0.0035212247808013323,nan
564,4,0.003521224780801333,0.0035212247808013354,0.041432988266782746
565,1,0.003496600150598944,0.0034966001505989442,1.5295868632954217
565,2,0.0035212247807965952,0.0035212247807775167,nan
565,3,0.003521224780777518,0.003521224780796599,nan
565,4,0.0035212247807966,0.003521224780796602,nan
566,1,0.0034966001505942765,0.0034966001505754617,nan
566,2,0.003496600150594276,0.0034966001505754634,1.0309369088799947
566,3,0.003521224780772785,0.003521224780791866,nan
566,4,0.0035212247807727853,0.003521224780791869,nan
567,1,0.003496600150570794,0.0034966001505707944,nan
567,2,0.003496600150589609,0.003496600150570796,nan
567,3,0.0034966001505707975,0.0034966001505896127,0.5393338978124134
567,4,0.003521224780768052,0.0035212247807680543,nan
568,1,0.0034966001505661267,0.003496600150566127,nan
568,2,0.0034966001505661263,0.003496600150566129,nan
568,3,0.00349660015056613,0.00349660015056613,nan
568,4,0.0034966001505661306,0.003496600150566133,0.040453748949361275
569,1,0.0034723175385056523,0.0034723175385056528,1.5190342151639247
569,2,0.0034966001505615236,0.0034966001505429725,nan
569,3,0.003496600150542974,0.0034966001505615275,nan
569,4,0.003496600150561528,0.00349660015056153,nan
570,1,0.0034723175385011134,0.003472317538482817,nan
570,2,0.0034723175385011126,0.003472317538482818,1.0218978642944385
570,3,0.003496600150538371,0.003496600150556925,nan
570,4,0.0034966001505383716,0.0034966001505569275,nan
571,1,0.0034723175384782775,0.003472317538478278,nan
571,2,0.0034723175384965737,0.0034723175384782793,nan
571,3,0.0034723175384782806,0.0034723175384965776,0.5370276899879648
571,4,0.003496600150533769,0.003496600150533771,nan
572,1,0.0034723175384737386,0.003472317538473739,nan
572,2,0.0034723175384737378,0.0034723175384737404,nan
572,3,0.0034723175384737417,0.0034723175384737417,nan
572,4,0.003472317538473742,0.0034723175384737443,0.039672824761752594
573,1,0.0034483698681248252,0.0034483698681248257,1.5051612411798148
573,2,0.0034723175384692617,0.0034723175384512193,nan
573,3,0.0034723175384512206,0.0034723175384692656,nan
573,4,0.003472317538469266,0.0034723175384692682,nan
574,1,0.0034483698681204104,0.0034483698681026143,nan
574,2,0.0034483698681204095,0.0034483698681026156,1.0106931822924135
574,3,0.0034723175384467446,0.0034723175384647896,nan
574,4,0.003472317538446745,0.0034723175384647922,nan
575,1,0.003448369868098199,0.0034483698680981994,nan
575,2,0.0034483698681159946,0.0034483698680982007,nan
575,3,0.003448369868098202,0.003448369868115999,0.5334927996482122
575,4,0.003472317538442269,0.003472317538442271,nan
576,1,0.003448369868093784,0.0034483698680937845,nan
576,2,0.0034483698680937832,0.003448369868093786,nan
576,3,0.003448369868093787,0.0034483698680937876,nan
576,4,0.003448369868093788,0.00344836986809379,0.03881775833609941
577,1,0.003424750256906137,0.0034247502569061373,1.4855009368300849
577,2,0.003448369868089429,0.003448369868071879,nan
577,3,0.00344836986807188,0.0034483698680894334,nan
577,4,0.003448369868089434,0.003448369868089436,nan
578,1,0.003424750256901842,0.0034247502568845295,nan
578,2,0.003424750256901841,0.0034247502568845304,0.9962504838275495
578,3,0.003448369868067526,0.0034483698680850793,nan
578,4,0.003448369868067527,0.003448369868085082,nan
579,1,0.0034247502568802344,0.003424750256880235,nan
579,2,0.003424750256897546,0.0034247502568802357,nan
579,3,0.0034247502568802374,0.003424750256897551,0.5274212922259579
579,4,0.0034483698680631727,0.003448369868063175,nan
580,1,0.0034247502568759396,0.00342475025687594,nan
580,2,0.0034247502568759383,0.003424750256875941,nan
580,3,0.0034247502568759427,0.003424750256875943,nan
580,4,0.003424750256875943,0.0034247502568759453,0.03797607509109044
581,1,0.0034014520095845806,0.003401452009584581,1.4722074526579085
581,2,0.003424750256871702,0.003424750256854627,nan
581,3,0.0034247502568546286,0.003424750256871707,nan
581,4,0.003424750256871707,0.003424750256871709,nan
582,1,0.0034014520095804017,0.0034014520095635562,nan
582,2,0.0034014520095804004,0.0034014520095635567,0.9857017007526043
582,3,0.0034247502568503924,0.0034247502568674707,nan
582,4,0.003424750256850393,0.003424750256867473,nan
583,1,0.003401452009559377,0.0034014520095593773,nan
583,2,0.0034014520095762214,0.0034014520095593777,nan
583,3,0.00340145200955938,0.0034014520095762267,0.5238976846197608
583,4,0.0034247502568461566,0.0034247502568461588,nan
584,1,0.003401452009555198,0.0034014520095551983,nan
584,2,0.0034014520095551966,0.0034014520095551988,nan
584,3,0.003401452009555201,0.003401452009555202,nan
584,4,0.0034014520095552014,0.0034014520095552035,0.03720706419628243
585,1,0.00337846861185309,0.0033784686118530903,1.4574258559328184
585,2,0.003401452009551074,0.003401452009534458,nan
585,3,0.00340145200953446,0.0034014520095510792,nan
585,4,0.003401452009551079,0.003401452009551081,nan
586,1,0.0033784686118490228,0.0033784686118326288,nan
586,2,0.0033784686118490215,0.003378468611832629,0.9736412832233702
586,3,0.0034014520095303376,0.0034014520095469567,nan
586,4,0.003401452009530338,0.0034014520095469584,nan
587,1,0.0033784686118285613,0.0033784686118285617,nan
587,2,0.0033784686118449544,0.003378468611828562,nan
587,3,0.0033784686118285643,0.0033784686118449596,0.520231547349132
